trial,block,stimId,category,response,accuracy,rt,condition,id,phase
4,3,A3,a,a,True,1457,2,15087,trainPhase
5,3,B2,b,b,True,2478,2,15087,trainPhase
6,3,A2,a,a,True,2497,2,15087,trainPhase
7,3,A0,a,b,False,2180,2,15087,trainPhase
0,4,B3,b,a,False,3552,2,15087,trainPhase
1,4,B0,b,a,False,2486,2,15087,trainPhase
2,4,A2,a,a,True,1350,2,15087,trainPhase
3,4,B1,b,a,False,1297,2,15087,trainPhase
4,4,A0,a,b,False,1420,2,15087,trainPhase
5,4,A1,a,b,False,2188,2,15087,trainPhase
6,4,A3,a,a,True,1160,2,15087,trainPhase
7,4,B2,b,a,False,1835,2,15087,trainPhase
